job_id,title,core,role
40,은행사무원,"창구,텔러,대면,발급,창구텔러,증명서,은행제휴,자산관리,비대면,실적증빙서류,은행,vip,신용카드,여신금융업권,일평균,인바운드,불법모집,사이버점검,포인트,통합조회서비스,고객,대출,도급사,업무위탁,모바일대출,업무위탁사,연체율,회수율,텔러업무,저축은행,개인신용대출,신용대출시스템,여신관리,여신업무,여신심사,여신심사분석사,심사경력,기업신용분석,여신관리업무,대출서류,금융권,사후관리업무,경공매,대출심사업무,계약안내,채권관리,채권회수,고객관리,연체관리,금융서비스, 여신,수신,외환,금유기관,여신영업,pf,기업여신,채권,금융자격","기업고객,금융서비스,여신,수신,외환,퇴직연금,상담,상품 판매,전담기업,개인고객,컨설팅 ,AICPA,CFA,CFP,여신심사역,재무위험관리사,CDCS,AFPK,외환전문역,여신영업,PF,기업여신,채권,사후관리,채권,채권회수,고객관리,연체관리,금융권,CS,심사서류,대출,승인,대위변제,이행청구,수납처리,여신텔러,창구업무,PF,컨소시엄,기업신용,리테일여신,개인신용대출,보증부대출,신용대출,보증부상품,채권관리,여신심사분석사,텔러업무,저축은행,신용대출시스템,상품기획,고객분석,실적분석,ABL,ABS,건전성,여신규정,저축은행중앙회전산,IFIS,시중은행,예금,적금,대출실행,이자수납,증권사,캐피탈,고객지향적,기업금융,CPA,FRM,금융연수원,금융투자협회,업무위탁사,계약 관리,회수율,기획업무,결산보고서,검증,회계,채권추심,전산,OA,엑셀,은행,부실채권,송무,신용,전세,담보,보증서,대면센터,대출상품,모바일 대출,비대면 대출,커뮤니케이션,신용카드,인바운드,디지털PB,PB,은행제휴,투자정보,수신텔러,응대,채권DB,위임,대위변제금,회생,파산,사고신고,서류관리,신용회복,공적구제,2022년 일반직 신입행원 채용,2022년 하반기 신규직원 공개채용,금융사무 (채권관리) [팀원급,금융사무 (대출심사) [팀원급],여신관리센터 지원업무 담당자,여신,사후 관리, 금융사무 업무 직원 채용,(주)KB저축은행 리테일여신 정규직 수시 채용,여신심사팀,소비자기획팀,기업여신팀,(주)한화저축은행 텔러(여/수신) 경력직 채용,대형금융그룹 저축은행 기업금융 여신심사역 (과장/대리급) 채용,[카카오뱅크] 여신관리 업무 담당자,은행, 저축은행, 캐피탈사) 법무, 여신관리, 부실채권 관리,[토스뱅크] Bank Operations Manager (여신운영),[금융여신/을지로입구역] CS 고객상담 채용,디지털PB,수신텔러 (창구), [카카오뱅크] 여신관리센터 지원업무 담당자"
41,자동차공학기술자 및 연구원,"eo,bom,도면,정합성,pre,hkmc,lidar,tof,ros,라이다,자동차부품,분석,가상센서,kolas,사이버보안,개발,차량개발,차량,제어기,자동차,전장,설계,개발,자율주행차량,자율주행,센서,자동차제어","자율주행,센서,제어기,빅데이터,딥러닝,가상화,시뮬레이션,성능평가,롬검증,C,객체지향,임베디드 프로그래밍,rcp 프레임워크,WPF,devexpress,telerik,python,텐서플로,케라스,사이버 보안,자동차 제어,가상센서,빅데이터,MATLAB Simulink,eTAS,dSPACE,HIL system,Sensor Fusion,Path Plan,Path tracking,Mobile 로봇제어,MATLAB Simulink,CATIA,CREO,사출,금형,완성차,영상 데이터,이미지 필터,ARM Base,회로 설계,3D,Lidar,point cloud data,EO,BOM,정합성,부품,기구설계,사양서 작성,도면 판독,기구제작,AutoCAD,Solidworks,제이거,전자회로,FAE,Field Application Engineer,하네스,배선,연구(R&D),검증,선행개발,기구/포장재 개발,자동차 ADAS/자율주행용 LiDAR모듈개발,마북_ EO/도면관리,자율주행 기구설계 [경력] 0명,자율주행 전기전장 설계 및 제작 엔지니어 0명"
42,자산운용가,"창투사,펀드매니저,대표펀드매니저,벤처캐피탈,벤처투자,자산운용경력,신기사,연기금,자산유동화,기업가치평가,기업구조조정,매각,신탁운용관련,수탁사,증권관련,퇴직연금,사전지정운용제도,디폴트,디폴트옵션,집합투자증권,공모주,ipo,상장,투자,재무,딜소싱,증권투자권유대행인,펀드투자권유대행인,pef,시황,분석,증권사,금융사,보험사,캐피탈사,저축은행,대출,투자심의,투자심사,전략연계,신성장,신기술금융사,밸류에이션,펀드설정해지,기준가격산출,펀드매니저,후속업무처리,자산운용사,사무수탁사,부동산운용,자산운용,부동산컨설팅,펀더멘탈,글로벌매크로,미국시장,중국시장,일본시장,랩어카운트,비상장주식,자문사,펀드랩,연계형랩,금융상품,매자닌,투자자산운용사,펀드관련,펀드회계,자산운용보고서,유동화,금융,펀드,투자,오퍼레이션,투자자,거래,신탁회계,파생상품,펀딩,신탁,운용지원,PF","파생상품,운용지원,PF,인수금융,구조화금융,VC,펀딩,신탁  ,영업,유동화,금융 상품,투자자,유치,IM,회계,성과보고서,오퍼레이션,투자 집행,펀드회계,자산운용보고서,시황,PIB영업,IB딜소싱 ,금융상품,실물자산,부동산PF,유가증권,발행,자문,주선,공동관리고객,자산관리,위탁매매,판매,비상장주식,메자닌,대체투자,펀드랩,자문사,투자자산운용사 ,증권사,통계,수익자,수리통계,펀더멘탈,리서치,주식,글로벌매크로,통화,기준가격,사무수탁사,영어,딜소싱,타당성,클로징,포트폴리오,재무모델링,투자구조,설계,PI투자,cvc,투자심의,기업분석,투자심사역, P2P,리스크,지분,현황,IPO,동향,제안서,PEF,경영학,회계학,증권투자권유대행인,펀드투자권유대행인,재산신탁,수탁,금전채권신탁,수익증권발행신탁,대리사무,자금관리,회계사,사무사,분석,ETF,DC,IRP,투자상품,집합투자증권,TDF,TFR,OCIO,CFA,FRM,자금결제,운용사,NPL,SPC,기업가치평가,기업구조조정,매수,매각,감정평가,부동산,프로젝트,소싱,투자설명서,건설사,매입,발굴,Sourcing,시행사,배당,청산,실사,투자리스크,CF,자본시장법,리츠,PM사,PFV,공인중개사,건축사,MBA,창투사,신기사 ,PE,상경,2022년 유진투자증권 신입사원(정규직 전환형 인턴) 채용,운용지원 매니저,운용지원파트,IBK투자증권㈜ 디지털영업부/PB/랩운용부 경력직 채용,IBK투자증권㈜ 디지털영업부/PB/랩운용부 경력직 채용,[로버스트자산운용] 2022년 하반기 정규직 신입 채용,(아르고스자산운용 주식회사 경영지원(백오피스)부문 정규직 채용 공고,[대기업계열]딜소싱/투자관리,운용지원 매니저,(국내 금융 대기업 계열사) 투자심사 (PI투자,CVC 투자), 투자심사역 ,ㆍ투자금융본부 투자심사역 (사원, 팀원급),신영증권 신탁운용부 경력직원 채용공고,투자상픔전략/운용 전문가 경력직 채용,신탁운용팀 (지원업무_ 사원대리급),Investment Bank,엠디엠플러스 투자개발부문 경력직 공개채용,투자운용실 -  대체자산운용팀(00명) ,우량 중견그룹 상장 지주사 신설 창투사 투자총괄담당 모집"
43,전기계측제어기술자,"HVDC,변환설비,전기기사,전기산업기사,전기공사","HVDC,변환설비,설비 매뉴얼,도면관리,EHS,전기기사,전기산업기사,전기공사,중급전기공사기술자,변전,한국전력공사,개폐장치,변전보수,초고압,차단기,Creo,Auto CAD,전력기기,저압,ACB,MCCB,개폐기,IEC,한전,시방서,배전반,고체절연,특고압,직류배전,정류기,조립도,제작부품도,CAD,CAM,단선도,전기설비,수전,발전,유지보수,점검,UPS,현장관리,공부,설계내역,전기안전관리자,전기공사산업기사,시스템 엔지니어링,프로젝트,산업안전기사,전기공사,장비시험,수배전반,발전,변전,유틸리티,공조,전기 안전,시퀀스 회로,유지보수 - 고덕변환소 (계약),초고압차단기 연구소,기술연구소,전기분야,프로젝트팀,사옥전력 (원주국사/ 전기안전관리자),전력기술 공사 ,시공 엔지니어링,전기 테크니션 "
44,전기기기·제품개발기술자 및 연구원,"전기공사산업기사,전기기능사,전기산업기사,siemens,제어반,전장회로,전력변환장치,전력변환장치분야,컨버터,전장설계,제작관리,제작관련,사양미팅,도면,인증심사,현장대응,검수,전력,제어,설계,개발,기계설계,panel,semi,전력량,내폭,시퀀스제어,전기관련,전기,dc,ac,판넬,배배선,시운전,전기설계관리,인버터,plc,설계관리,제작공정관리,시공관리,전기기사,전기공사기사,계장설계,계측제어,servi,tbe,정보통신성보통신기사,전기공사기사,소방설비,설계,전기,조명설비,전기방재설비,정보통신설비,수변전설비,예비전원설비,배선설비,동력설비,전기방재설비,전기 관리,전기 유틸리티,설비 설계,수변전설비","전기 관리,전기 유틸리티,설비 설계,수변전설비,예비전원설비,배선설비,동력설비,조명설비,전기방재설비,정보통신설비,전기 도면,계장설계,Control System,Field Instrument,계측제어,도면,사양서,B/M,Procurement Service,전기공사기사,소방설비,정보통신기사,전기설비,전기기사,전기시공기사,신축공사,공정 관리,전기 설계,설계성과물,전기 시설물,Auto-CAD,Acrobat,DC,Ac,판넬 시운전,개발 엔지니어링,기술문서,SEMI,전력량,Panel 3D,EPLAN,P8,AutoCAD,SolidWorks,회로,시퀀스제어,내폭 설계,플랜트,인버터,PLC,계측기기,계장설계,RFQ,TBE,전력기술인,전기공사기술자,상세설계,Coordination,전기공학,전장설계,기술자료,인증심사,현장대응,E-PLAN,Field Engineering,상세 설계,산업 플랜트,통신설비,계장 시공계획,협력업체,플랜트 전기,방폭 인증,대용량,전력변환,인버터,컨버터,MCU,DSP,제어보드,알고리즘,시뮬레이션,PSIM,PSCAD,PLECS,Mitsubishi,제어반,전장회로 ,자동화,프로젝트,전기제어,회로설계,PLC,Debugging,설비조정,설비제작,전기배선,외주업체 관리,인프라지원 전기설계/ 시공,엔지니어링 계장설계,전기설비 대리~과장급 (팀원),전기 설계 Electrical Engineer,전기설계/ 전기제어 및 전기시공,자동화 판넬 배선 및 시운전 (O명),Electrical Engineer,플랜트 전기/계장 설계 및 시공,전기설계 (플랜트),전장설계,전기/계장설계,전력전자 전력변환장치 분야 개발자 (경력),전기 엔지니어,전기/ 기계,자동화 설비부문 [제어 system] (0명)"
45,전자계측제어기술자,"설계,pcb,allegro,altium,개발,kinematics,제어기술,제어설계,제어기,메카트로닉스,계측제어,상세설계,시설물,자동화,설비,개발,plc,제어,칠러,미쓰비시,자동화 설비,EtherCAT,모터 제어,센서제어,계측,PLC","자동화,로봇,Solidworks,Autocad,자동화 설비,EtherCAT,모터 제어,센서,통신,PLC,제어,칠러 제어,RS Automation,HMI,온도 제어,제어 프로그램,계측제어,상세설계,Auto-CAD,Acrobat,제어기,EOP,EWP,인버터,제어개발,CMMI,ASPICE,ISO26262,전원장치,시스템 제어,관리SW,소프트웨어,ARN,DSP,FPGA,Linux,임베디드,신호처리,ADC,필드버스,DeviceNet,EtherCAT,EtherNet,통신,C,C++,디지털 ,신호처리,OrCAD,PADS,Auto CAD,Schematic Tool,CCS,Vivado,Visual Studio,FPGA,ADC,신호처리부,FFT,AFT,연산,RF 신호,Xilinx MPSOC ,Intel Arria ,회로설계,Verilog,VHDL,Matlab ,Quartus,RS232,Firmware,제어설계,모션 제어,PLC,MES,WPF,ROS 활용,ACAD,머신비전,군집제어,PCB,Allegro,Altium,P-CAD,AutoCAD,BLDC,EMC,디버깅,RTOS,MCU,제어회로,PSPICE,인터페이스 회로,임베디드 회로,신호처리,제어기,ADC,알고리즘,기술전략,Matlab simulink,메카트로닉스 개발자,▶ 담당업무 ㆍPLC 제어 프로그램 개발 ㆍBurn-In Chamger 제어 프로그램 개발(PLC) ㆍ칠러 제어 프로그램 개발 ㆍ자동화 설비 개발,계측제어 설계 Instrument Engineer,ㆍ제어기설계 (EOP/EWP 회로    설계 및 개발) 경력,연구개발 부문 (경력),연구개발 부문 (경력),제어설계(PC) ,제어설계(AGV/LGV)    ,PCB Desinger ,전장부품 H/W설계  [청주],제어 시스템 ,연구개발 임원 (경력)"
46,전자제품 및 부품개발기술자,"전장,전기,전장부품,시작품,개발,공모듈,광부품,광검사,스캔,램프,light,회로자재,불출,카메라,수율,설비,doe,치공구,tray,지그,모바일카메라,actuator,개개선,cae,광학용,abaqus,maxwell,전력전자,전원장치용,전력변환,신호처리,역률제어,dc,ac,준력,출력,전력계측,위상,pid,증폭기,인버터,컨버터,제어기,의료장비,fw,모터제어,제어제어보드,lcd,터치패널,제어보드,전기전자,엔지니어,전기차,충전기,완속,급속,충전기간,plc,전력선,power,vehicle,무효전력,설계,개발,전장회로,외주관리,hardware,보드,센서,sourcing,초음파,전자회로아날로그,전류,전압센서,펌웨어,하드웨어,부품,emcsafety,아날로그디지털,회로설계,pcb,전기전자공학,무선전력전송시스템,전력전자,hw,무선전력전송,nfc,antenna,전자기기,회로,안테나,충전기,통신 프로토콜,PLC,전력선 통신,V2G,전기차,SPI,I2C,UART,Ethernet,STM32,신호처리,촉각센서,압력센서,터치스크린,터치IC,계측기,ARM,FW,FPGA","충전기,통신 프로토콜,PLC,전력선 통신,V2G,전기차,자동화,공정기획,부품,기구설계,CAD,3D 설계,의료장비,HW,모터장비,STEP,LCD,터치패널,OrCAD,PADS,전력변환 ,컨버터,인버터,증폭기,마이크로프로세서,제어회로,보드설계,DC,AC,전력 제어,전력계측,Auto CAD,CCS,Vivado,PSIM,MATLAB,RF,AMP,아날로그,디지털,회로,회로설계,테스트,디버깅,PCB,전자회로,이미지센서,NFC,Issue Tracking,전장분야,HW설계,전자기기,전자회로,UWB,ROA,CREO,CAE,ABAQUS,MAXWELL,Actuator,수율,제품,DOE,공정기획,생산 설비,생산 공법,6Sigma,회로자재,ADC,DAC,FPGA,광모듈,시스템,전장,부품,신뢰성,전력변환 ,전원장치,H/W,구동,드라이버,전기차,MCU,임베디드 회로,C언어,IAR,신제품,유지보수,회로,기판,Quartus,Synopsys VCS,제조기준작성,제품인증,규격,EMC,CATIA,응용회로,통신회로,전자 하드웨어,Electronic,hardware,하드웨어,전자회로,모터장비,구동회로,신뢰성,전원장치,EV개발 ,자동화 장비 기구설계,HW개발/ 팀원,연구개발 부문 (경력),연구개발 부문 (신입),하드웨어 개발자,Antenna 등 HW 설계 담당자,모바일카메라 기구설계,전장부품 기구설계,회로자재,전장 광모듈 개발,전장부품 기구설계  [청주],인버터 장치 개발,하드웨어 개발,제품설계개발 (Hardware,회로설계 ,Hardware 개발자"
47,조선해양공학기술자 및 연구원,"설계,조선기자재,선장철의설계,선주,선급,선종별,의장품,축타계,시방서,nace,frosio,iwe,cwi선장,선실목의장,선체,설계,fgss,조선구조,hysys선장배관기본도,선장배관설계,가스배관,기계공학,고속,선박,워트제트,함정용,선박용,해수담수화설비,조수기,시운전,내기사,해군,조선공학,선박공학,해양공학","고속 선박,해수담수화,기계장치,조수기,선장배관설계,가스배관,FGSS,HYSYS,선체 구조,Engine Room,선장 배관,선실 목의장,제작도 ,배치도,설치도,NACE,FROSIO,IWE,CWI,선박기본계산,Intact,Damage Stability,Draft Reading,조종 성능,진수,중경사,선장배관설계,선장철의설계,AM,선체생산설계,전장생산설계,TTM,모델링,조립도,네스팅,아비바마린,전장 케이블,트레이,위그선,Drawing,Vave,Remote,Control,Relay sequence,HMI,PLC,Control console,MCC,전장회로,AUTOCAD,[A/S 및 시운전] 조선기자재, 워터제트, 수처리플랜트(신입가능) ,기술연구소,설계직무,조선 설계,품질검사,종합설계,선장설계팀,기술연구소,[국비무료] LNG선박 생산설계 교육생 모집 ,(선체, 의장, 항전, 항공조종 생산설계),선박 전장 설계 경력자"
48,증권 중개인,"투자심사,투자심의,사후관리,신기술금융사,컨설팅,기업분석,밸류에이션,매각,자산유동화,정기보고서,청산업무,기업가치평가,깅버구조조정,신용감리,신용감리업무,해외상품선물,증권회사,리스크관리,트레이딩,증권업,은행제휴,비대면,vip,자산관리,투자정보,고객,실적증빙자료,부동산금융,기표,투자금융,영업,대체금융,이해관계자,부서자산관리,증권사,운용사,신기사,금융관련,투자,금융조달,자본재구조화,금융구조,투자회수,부동산,대체투자,pdf,투자자산운용사,재무모델,투자,국내주식,해외주식,유가증권관리,증권투자상담사,펀드투자상담사,증권투자권요대행인,펀드투자권유대행인,유치,펀드,펀드설정,주식,선물,옵션,거래확인,운용지시,유관기관,장외파생거래,컨퍼메이션,매칭,담보관리,계좌개설,수요예측,청약,납입업무,판매사,수탁사,자산운용사,증권사,자본시장,인덱스,파생상품,헤지,포지션,운용,델타원,트레이딩,인덱스빌딩,통합헤지,통합북관리,장외파생,증권방송,주식,리딩,주식전문가,투자,자산,매매,결제,실물,권리행사,자금,증권,주식,애널리스트","수탁업 ,증권방송주식전문가,애널리스트,델타원,트레이더,오퍼레이션,투자권유,유가관리,구조화금융,PE,PF,대체금융,투자영업,결제,리스크심사,PB,신용감리,IB,IPO,투자심사,옵션,주식,컨퍼메이션,부실채권,PBS,Front office,Back office,QA,파생상품,자본재구조화,자본재조달,매각,유동화,CPA,CFA,증권사,투자신탁사,신기사,트레이딩,통합헤지,CR,FAS,파이프라인,신택재산,MTS,EXIT,AICPA,선물,현물,ECM,채권,CFA,FICC,자산유동화,증거금,한도,PI,채권매매지원,ETF,IR,담보,소매여신,LP,재무설계,CVC,EUREX,자금,브릿지론,사모펀드,PEV,리츠,일임계약,창투사,MBA,유관기업,딜소싱,수익증권발생신탁,증권대차거래,기관영업,금전채권신탁,환매조건부,암호화폐,부동산,자산운용,CS,TM,KICPA,MP,DLS,파생결합증권,주가연계증권,HTS,중도금유동화,매출채권유동화,펀드매니저,신용분석,법인,자금조달,대출,평가분석,[대형증권사] 수탁업 결제/자금,증권방송 주식전문가 공개채용(신입/경력),중견그룹 지주회사 증권 애널리스트(Analyst) 정규직 채용,[대형증권사] 델타원 운용,주식 및 파생상품, 암호화폐  트레이더를 모십니다.,[두나미스자산운용]운용지원(오퍼레이션) 경력직(대리-과장)채용,[SK증권 남양주지점] 증권,펀드 투자권유대행인 모집,국내주식 결제(권리) 및 유가관리 담당자 영입(신입) ,[브라이트에너지파트너스] 구조화금융(PF),케이프투자증권 PE사업본부 경력직원(서무직) 채용 공고,자금 PF전문가(과차장급),부동산 및 대체금융 영업 (기업금융.PF)채용 - 금융대기업,대형금융그룹 투자금융회사 투자영업팀원(PF/부동산) 정규직 채용,[정규직] SC제일은행 증권업무부 채용 - 결제 담당자 (대리/과장),다옽루자증권 리스크심사팀 경력사원 채용,IBK투자증권㈜ 디지털영업부 경력사원 모집,하나증권 IB신용감리/채권상품/OCIO채권운용역 경력직 인재채용,UAMCO 신입·경력 공개채용,투자일임사ipo 운용관리 (투자자산운용사필수)정규직,(국내 금융 대기업 계열사) 투자심사 (PI투자,CVC 투자)"
49,천문·기상학연구원,"인공지능활용,기반기술,기후자료,대기,해양,지구과학,극지,기후,예측,기후시스템,대기,기후모델링,계절규모,극지기후예측시스템,북극,남극,아북극,대기과학,대기모델,기후모델,기상서비스개발,환경대기과학,해양학,물리,통계학,ruby,fortran,항공기상관측,예보수준,항공기상,관측망,정보통신체계,기후통계,항공기상,항공기상서비스,기상지원,기상예보기술사,기상현상,기상과학,종관예보,수치예보,기상서비스,기후변화","기상현상,기상과학,종관예보,수치예보,기상서비스,기후변화,정책,대기과학,일기도,기후예측자료,초단기예보,위성영상분석,응용기상,전력수요예측,물현상,대기광학현상,대기먼지현상,대기전기현상,기상기술관리,대기운동시스템,물리방정식,수치모델링,기상현상,기상모델링,관측자료,수치자료,항공기상,기상정보,기상감시,항공기상관측,관측기술,기상예보기술사,기후모델링,환경대기과학,JAVA,Python,Ruby,Fortran,프로그래밍,기후시스템,대기모델,기후모델링,수치모델링,유닉스,리눅스,수치재현,가시화,인공지능,빅데이터,모델 개발,기상예보,【직무기술서 : 일반직(경력/전문직) 기상모델링】,기상청 ｢항공기상청장｣(개방형 직위) 공개모집,전문연구 요원,연구원,연구 보조원,NCS기반 채용 직무기술서(전문연구요원(기간제계약직)),선임연구원 (인공지능-기후 분야),선임연구원 (전지구 기후 예측 모델 개선  및 개발 분야)"
50,투자분석가,"성장기회,딜소싱,투자,투자사업,재무,etf,투자상품전략,증권사,cfa,투자자산운용사,장외파생상품,공정가치평가,가치평가,기업구조,투자전략,투자타당성,투자심사,캐피탈리스트,펀드,창투사,엑셀러레이터,창업지도사,창업보육,운용,자산배분전략,quant,자산배분형,자산배분,투자가능종목,분석,개별기업,재무적,바이사이드,buyside,셀사이드,sellside,대체투자,주식리서치,애널리스트,RA,VC투자,퀀트,성장,고배당,시황,시장,업종,장외주식","대체투자,주식리서치,애널리스트,RA,VC투자,리스크,LP대체투자자산,사후관리,모니터링,공정가치평가,성과,투자가능종목,분석,포트폴리오,퀀트,성장,고배당,시황,시장,업종,장외주식,종목,발굴,보고서,자산배분전략 ,Quant ,투자전략,기업구조,유치,심의,사업성,기술성,투자타당성,경제성,벤처,캐피탈리스트,딜,투자심사,기업가치,계약성,펀드,제안서,리서치,산업,보고,Deal,투자검토,R,MS Office,엑셀,PT,회계,재무,투자자산운용사,자본시장법상,금융회사,CPA,CFA,CAIA,Investments,LP,셀사이드,바이사이드,buyside,sellside,Python,VBA,금융자격증,경영,경제학,증권,파생상품,데이타 분석,엑셀러레이터 ,증권사,캐피탈사,투자금융부서,리스크관리,장외파생상품,평가모듈,파라미터,재무분석,사업환경,소비재,사업재,ETF ,FRM,재무 타당성,자산,투자유치,투자심의,지분,인수,매각,분할 합병,IPO,상경계열,이공계열,영어,성장기회,투자대상,딜소싱,금융투자분석사,코스피,코스닥,기업주가,한국금융분석원,업종분석,산업분석,small cap,개인투자자,은행,경제 연구소,통계분석,프레젠테이션,MP,대체투자 평가 2본부 (O명),[두나미스자산운용]주식리서치팀 애널리스트 경력직(3~5년) 모집,리서치팀 애널리스트 / RA,(주)얼터너티브투자자문자산운용,디뉴로㈜,VC투자심사,투자운용,종합리스크관리팀 (장외파생상품 평가 및 검증), Top-tier 금융사 리서치전략센터 시장분석/투자전략수립 전문가(대리~팀장급),IPS전략부,본사-펀드사업,투자전략팀장 채용,전략기획(신사업기획,투자검토,투자사관리),금융투자분석사 자격보유 애널리스트 모집,[대형증권사] 자산배분/ MP운용 금융상품 투자전략 수립"
51,항공공학기술자 및 연구원,"항공,방산,로켓분야,발사체,무인항공기,복합재,우주,개발,설계,비행,항공공학,비행제어,드론,연동시험,지상운용","비행제어,AAM,통신모듈,구동기,인터페이서,FCC,Realtime OS,FCS,OFP,센서,PMU,Power Manage unit,FDR,Flight Data Record,모듈,드라이버,Arm Cortex,펌웨어,Embedded,C,C++,임베디드 보드,Matlab,Simulink Autocode,RTOS,통제 시스템,Terrain,Head Up Display,GUI,Prefab,Flight Simulator,MVC,Git,드론,Catia,AutoCAD,임베디드 프로그래밍,라즈베리파이,드론제어,모터제어,펌웨어,MCU,모터 구동,제어 알고리즘,BLDC,BLAC,센서리스 제어,약자속 운전,전류,속도제어,고정익,회전익,예비 설계,상세 설계,공력 ,성능 해석,항공우주,3D CAD,UG NX,Solidworks,CFD,Ansys Fluent,openfoam,xfoil,vsp,avl,Matlab,px4,ardupilot,제어기,무인기,무인항공기,복합재,구조설계,CAD,CAM,발사체,도면 작성,로켓,CATIa,Solidworks,AutoCAd,전자보드,전자회로,디버깅,MPU,SBC,전자기,열해석,구조해석,LRU,SRU,위성,AVIONIC SW (O명),Unity3D SW (O명), 드론 시스템 개발 ,드론연구소 개발팀,[정규직, 계약직] R&D 드론 개발자 경력 채용,(주)프리뉴(연구소)[설계 - 구조/해석] ,UAV연구소 무인항공기(드론)설계, 연구개발,[헤드헌팅] 우주항공기업 발사체 구성품 설계 및 제작관리 ,하드웨어 설계 (방산 항공) ,기구설계 0명"
52,플랜트기계공학기술자 및 연구원,"공기수송장치,컨베인시스템,뉴메틱,압력용기,호퍼,설치공사,화학플랜트,heat,reactor,vessel,condenser,ac,tower,압력용기,열교환기,강도계산설계,cam,기계,전기,제어,배관,환경,공조,설계,검사,물류,자재선적,입항,자재관리,플랜트,분석시스템,계장설계,cems,tms,발주처,설계","분석시스템,기술검토,CEMS,TMS,Analyzer System,BOM,플랜트,2차전지,양극재,음극재,시공관리,플랜트 시공,CAD,화공플랜트,EPC,엔지니어링 설계,P&ID,PFD,VFD,RFQ,설게문서,순수,폐수처리설비,공정설계,무방류설비,RTO,SRS,SRP,SR,대기설비,3D설계,솔리드웍스,Pro-e,CAM,HVAC,화학플랜트,압력용기,열교환기,Auto CAD,도면 이해,Reactor,Heat Exchange,Vessel,Condenser,AC Tower,PSM,제작설계,공정설계,강도계산설계,열교환기,Mechanical Detasheet,Gabrication drawing,강도계산서,CRS,ASME Code,PED,COMPRESS,HTRI,공기수송장치,화학,배관설비,호퍼,스트럭쳐,전자캐드기능사,CADTX,현장설계 ,프로젝트 공정관리,플랜트 시공관리,엔지니어링 설계 팀장급 채용 ,환경플랜트(대기, 수질) 공정설계 및 시공,플랜트 설비/HVAC 상세 설계,기술부 기계설계 신입/경력직,Mechanical Engineer,플랜트 기계설계,기술(설계) 기술팀(설계) 0명"
53,행정사,"일반행정,교육관련,응대,hrd,사무행정,이수자평가,평가관리,교육행정,교수관리,교육지원,교육상담,학사관리,인증업무,행정사,안전확인대상,행정업무,계약업무,행정보조,인보이스,수익현황,매출,엑셀,행정사,행정,일반행정사,기술행정사","행정사,행정,일반행정사,기술행정사,외국어번역행정사,행정심판,소청,사회보장법,심사청구,해난심판,행정업무,착수금,신의성실원칙,서류작성,서류번역,서류제출 대행,서류신고,서류신청,행정기관,민원상담,행정사무,회계 경력자,정산업무,계약업무,행정보조 ,병원행정사,인사,기획,경리,총무,인허가,행정법률,엑셀,회계프로그램,사무직,교육행정,사무행정,인사행정,문서작성,사무보조,더존,전표입력,장부관리,교육지원,교육상담,학사관리,평생교육사2급,HRD 사무행정,컴퓨터활용능력,고객관리,상담원,보건행정,외래,원무,입원관리,고용노동공무원,선거행정공무원,교육행정공무원,일반행정공무원,행정공무원,자료관리,서류발급,민원처리,세무행정,행정요소검사,행정실,행정기관,서류 번역,서류 인허가,사실조사 확인,창구업무,의료보험실무,보험관리,사무보조업무,의료정보관리사,교육행정업무,인사관리업무,학적업무,행정실,총무과,교무과,총무사무원,문서작성능력,서류정리,보고서작성,일반행정,법률상담,문서관리,문서작성,워드,임금관리,전산입력,Excel,경리 경력자,행정관리사 1급,행정학연구원,전문비서,정부행정관리자,보건,경영기획,홍보,사무지원,일반행정사 채용공고,행정사 정규직 채용,행정사,서울함공원 운영인력 행정팀장 채용 공고,행정사법인 미드미 2022 하반기 행정사 및 사무직원 채용,분당서울대학교병원 의료인공지능센터 행정 연구원 채용,교육행정 직원 채용,이젠아카데미교육그룹 HRD행정 및 사무행정 직원 채용,평생교육원 교육행정 및 관리,의학연구팀 행정직 채용,협회/기관 행정사무 채용,오병필 법무사 사무소"
